"","Type","Date","Popularity","City","Metro","City2","VenueID","Venue","Capacity","Billing1","Artist1","Artist1ID","Billing2","Artist2","Artist2ID","Billing3","Artist3","Artist3ID","Date1","year"
"1189","Concert","2016-04-22",0.02033,"Cologne, Germany","Cologne","Cologne, Germany","514726","Gloria Theater",950,"1","Lake Street Dive","1077331",NA,NA,NA,NA,NA,NA,2016-04-22,2016
"1190","Concert","2016-04-20",0.019397,"Frankfurt, Germany","Frankfurt","Frankfurt, Germany","1532983","Gibson",NA,"1","Lake Street Dive","1077331",NA,NA,NA,NA,NA,NA,2016-04-20,2016
"1191","Concert","2016-04-18",0.019378,"Zürich, Switzerland","Zürich","Zürich, Switzerland","37717","Moods",NA,"1","Lake Street Dive","1077331",NA,NA,NA,NA,NA,NA,2016-04-18,2016
"1192","Concert","2016-04-18",0.019378,"Zürich, Switzerland","Zürich","Zürich, Switzerland","37717","Moods",NA,"1","Lake Street Dive","1077331",NA,NA,NA,NA,NA,NA,2016-04-18,2016
"1193","Concert","2016-04-17",0.019372,"Munich, Germany","Munich","Munich, Germany","2047714","Ampere / Muffatwerk",NA,"1","Lake Street Dive","1077331",NA,NA,NA,NA,NA,NA,2016-04-17,2016
"1194","Concert","2016-04-15",0.01935,"Berlin, Germany","Berlin","Berlin, Germany","30963","Postbahnhof",NA,"1","Lake Street Dive","1077331",NA,NA,NA,NA,NA,NA,2016-04-15,2016
"1195","Concert","2016-04-13",0.019331,"Copenhagen, Denmark","Copenhagen","Copenhagen, Denmark","32939","Pumpehuset",600,"1","Lake Street Dive","1077331",NA,NA,NA,NA,NA,NA,2016-04-13,2016
"1196","Concert","2016-04-12",0.019315,"Odense, Denmark","Odense","Odense, Denmark","140983","Posten",800,"1","Lake Street Dive","1077331",NA,NA,NA,NA,NA,NA,2016-04-12,2016
"1197","Concert","2016-04-11",0.019306,"Hamburg, Germany","Hamburg","Hamburg, Germany","80461","The Stage Club",NA,"1","Lake Street Dive","1077331",NA,NA,NA,NA,NA,NA,2016-04-11,2016
"1198","Concert","2016-03-26",0.019152,"Portland, ME, US","Portland","Portland, ME, US","51216","State Theatre",NA,"1","Lake Street Dive","1077331","2","The Suffers","4651203",NA,NA,NA,2016-03-26,2016
"1199","Concert","2016-03-25",0.01914,"New York, NY, US","New York","New York, NY, US","1025","Beacon Theatre",2894,"1","Lake Street Dive","1077331","2","The Suffers","4651203",NA,NA,NA,2016-03-25,2016
"1200","Concert","2016-03-23",0.019122,"Boston, MA, US","Boston / Cambridge","Boston, MA, US","50095","House of Blues",2400,"1","Lake Street Dive","1077331","2","The Suffers","4651203",NA,NA,NA,2016-03-23,2016
"1201","Concert","2016-03-22",0.019227,"Washington, DC, US","Washington","Washington, DC, US","922","9:30 Club",1200,"1","Lake Street Dive","1077331","2","Margaret Glaspy","1025898",NA,NA,NA,2016-03-22,2016
"1202","Concert","2016-03-21",0.019099,"Washington, DC, US","Washington","Washington, DC, US","922","9:30 Club",1200,"1","Lake Street Dive","1077331","2","The Suffers","4651203",NA,NA,NA,2016-03-21,2016
"1203","Concert","2016-03-19",0.019092,"Richmond, VA, US","Richmond","Richmond, VA, US","13872","The National",1500,"1","Lake Street Dive","1077331","2","The Suffers","4651203",NA,NA,NA,2016-03-19,2016
"1204","Concert","2016-03-18",0.019185,"Philadelphia, PA, US","Philadelphia","Philadelphia, PA, US","3019369","Fillmore Philadelphia",NA,"1","Lake Street Dive","1077331","2","The Suffers","4651203",NA,NA,NA,2016-03-18,2016
"1205","Concert","2016-03-16",0.01907,"Royal Oak, MI, US","Detroit","Royal Oak, MI, US","1016","Royal Oak Music Theatre",1700,"1","Lake Street Dive","1077331",NA,NA,NA,NA,NA,NA,2016-03-16,2016
"1206","Concert","2016-03-15",0.019061,"Toronto, ON, Canada","Toronto","Toronto, ON, Canada","30065","Danforth Music Hall",1500,"1","Lake Street Dive","1077331","2","The Suffers","4651203",NA,NA,NA,2016-03-15,2016
"1207","Concert","2016-03-14",0.019054,"Cleveland, OH, US","Cleveland","Cleveland, OH, US","4936","House of Blues",1200,"1","Lake Street Dive","1077331","2","The Suffers","4651203",NA,NA,NA,2016-03-14,2016
"1208","Concert","2016-03-12",0.019227,"Chicago, IL, US","Chicago","Chicago, IL, US","32409","Vic Theatre",NA,"1","Lake Street Dive","1077331","2","Margaret Glaspy","1025898",NA,NA,NA,2016-03-12,2016
"1209","Concert","2016-03-11",0.019019,"Chicago, IL, US","Chicago","Chicago, IL, US","32409","Vic Theatre",NA,"1","Lake Street Dive","1077331","2","The Suffers","4651203",NA,NA,NA,2016-03-11,2016
"1210","Concert","2016-03-10",0.01901,"Minneapolis, MN, US","Twin Cities","Minneapolis, MN, US","28708","First Avenue",1500,"1","Lake Street Dive","1077331","2","The Suffers","4651203",NA,NA,NA,2016-03-10,2016
"1211","Concert","2016-03-03",0.018926,"Seattle, WA, US","Seattle","Seattle, WA, US","1276526","Neptune Theatre",2800,"1","Lake Street Dive","1077331","2","The Suffers","4651203",NA,NA,NA,2016-03-03,2016
"1212","Concert","2016-03-02",0.018916,"Portland, OR, US","Portland","Portland, OR, US","1228","McMenamin's Crystal Ballroom",1000,"1","Lake Street Dive","1077331","2","The Suffers","4651203",NA,NA,NA,2016-03-02,2016
"1213","Concert","2016-03-01",0.018902,"Vancouver, BC, Canada","Vancouver","Vancouver, BC, Canada","2305574","The Imperial",NA,"1","Lake Street Dive","1077331",NA,NA,NA,NA,NA,NA,2016-03-01,2016
"1214","Concert","2016-03-01",0.018902,"Vancouver, BC, Canada","Vancouver","Vancouver, BC, Canada","2305574","The Imperial",NA,"1","Lake Street Dive","1077331","2","The Suffers","4651203",NA,NA,NA,2016-03-01,2016
"1215","Concert","2016-02-28",0.018882,"Reno, NV, US","Reno","Reno, NV, US","2634548","Cargo Concert Hall, Whitney Peak Hotel",NA,"1","Lake Street Dive","1077331","2","The Suffers","4651203",NA,NA,NA,2016-02-28,2016
"1216","Concert","2016-02-27",0.018869,"San Francisco, CA, US","SF Bay Area","San Francisco, CA, US","5614","The Masonic",NA,"1","Lake Street Dive","1077331","2","The Suffers","4651203",NA,NA,NA,2016-02-27,2016
"1217","Concert","2016-02-26",0.01886,"Los Angeles, CA, US","Los Angeles","Los Angeles, CA, US","780","The Wiltern",2300,"1","Lake Street Dive","1077331","2","The Suffers","4651203",NA,NA,NA,2016-02-26,2016
"1218","Concert","2016-02-24",0.018847,"San Diego, CA, US","San Diego","San Diego, CA, US","2856348","The Observatory North Park",NA,"1","Lake Street Dive","1077331","2","The Suffers","4651203",NA,NA,NA,2016-02-24,2016
"1219","Concert","2016-02-24",0.018847,"San Diego, CA, US","San Diego","San Diego, CA, US","2856348","The Observatory North Park",NA,"1","Lake Street Dive","1077331","2","The Suffers","4651203",NA,NA,NA,2016-02-24,2016
"1220","Concert","2016-02-23",0.018832,"Tucson, AZ, US","Tucson","Tucson, AZ, US","1506","Rialto Theatre",1200,"1","Lake Street Dive","1077331","2","The Suffers","4651203",NA,NA,NA,2016-02-23,2016
"1221","Concert","2016-02-22",0.018816,"Phoenix, AZ, US","Phoenix","Phoenix, AZ, US","1417923","The Crescent Ballroom",NA,"1","Lake Street Dive","1077331","2","The Suffers","4651203",NA,NA,NA,2016-02-22,2016
"1222","Concert","2015-11-20",0.017661,"Cambridge, MA, US","Boston / Cambridge","Cambridge, MA, US","49797","Lizard Lounge",NA,"1","Lake Street Dive","1077331",NA,NA,NA,NA,NA,NA,2015-11-20,2015
"1223","Concert","2015-11-16",0.017608,"Northampton, MA, US","Springfield","Northampton, MA, US","2079019","The Parlor Room at Signature Sounds",NA,"1","Lake Street Dive","1077331",NA,NA,NA,NA,NA,NA,2015-11-16,2015
"1224","Concert","2015-11-07",0.017534,"San Luis Obispo, CA, US","Bakersfield","San Luis Obispo, CA, US","52999","Christopher Cohan Center",NA,"1","Lake Street Dive","1077331",NA,NA,NA,NA,NA,NA,2015-11-07,2015
"1225","Concert","2015-11-06",0.017523,"Santa Barbara, CA, US","Los Angeles","Santa Barbara, CA, US","80093","Campbell Hall, UC Santa Barbara",NA,"1","Lake Street Dive","1077331",NA,NA,NA,NA,NA,NA,2015-11-06,2015
"1226","Concert","2015-11-03",0.017491,"Chico, CA, US","Sacramento","Chico, CA, US","213548","Laxson Auditorium, CSU Chico",1337,"1","Lake Street Dive","1077331",NA,NA,NA,NA,NA,NA,2015-11-03,2015
"1227","Concert","2015-11-01",0.017478,"Ashland, OR, US","Salem","Ashland, OR, US","239268","Southern Oregon University Music Recital Hall",NA,"1","Lake Street Dive","1077331",NA,NA,NA,NA,NA,NA,2015-11-01,2015
"1228","Concert","2015-10-30",0.017467,"Redding, CA, US","Sacramento","Redding, CA, US","612466","Cascade Theater",NA,"1","Lake Street Dive","1077331",NA,NA,NA,NA,NA,NA,2015-10-30,2015
"1229","Concert","2016-05-14",0.018637,"Englewood, CO, US","Denver","Englewood, CO, US","5229","Gothic Theatre",1100,"1","Lucius","598452",NA,NA,NA,NA,NA,NA,2016-05-14,2016
"1230","Concert","2016-05-13",0.01863,"Salt Lake City, UT, US","Salt Lake City","Salt Lake City, UT, US","1459948","The Grand at the Complex",NA,"1","Lucius","598452",NA,NA,NA,NA,NA,NA,2016-05-13,2016
"1231","Concert","2016-05-11",0.018611,"Seattle, WA, US","Seattle","Seattle, WA, US","1276526","Neptune Theatre",2800,"1","Lucius","598452",NA,NA,NA,NA,NA,NA,2016-05-11,2016
"1232","Concert","2016-05-10",0.018601,"Vancouver, BC, Canada","Vancouver","Vancouver, BC, Canada","2305574","The Imperial",NA,"1","Lucius","598452",NA,NA,NA,NA,NA,NA,2016-05-10,2016
"1233","Concert","2016-05-09",0.018596,"Portland, OR, US","Portland","Portland, OR, US","1433","Wonder Ballroom",778,"1","Lucius","598452",NA,NA,NA,NA,NA,NA,2016-05-09,2016
"1234","Concert","2016-05-07",0.018595,"Santa Cruz, CA, US","SF Bay Area","Santa Cruz, CA, US","1092","The Catalyst",800,"1","Lucius","598452","2","Terravita","609809","3","Margaret Glaspy","1025898",2016-05-07,2016
"1235","Concert","2016-05-06",0.018582,"Santa Barbara, CA, US","Los Angeles","Santa Barbara, CA, US","53324","SOhO",300,"1","Lucius","598452",NA,NA,NA,NA,NA,NA,2016-05-06,2016
"1236","Concert","2016-05-05",0.018579,"Hollywood, CA, US","Los Angeles","Hollywood, CA, US","187523","Fonda Theatre",1300,"1","Lucius","598452",NA,NA,NA,NA,NA,NA,2016-05-05,2016
"1237","Concert","2016-04-22",0.018473,"Munich, Germany","Munich","Munich, Germany","2114934","Strom",NA,"1","Lucius","598452",NA,NA,NA,NA,NA,NA,2016-04-22,2016
"1238","Concert","2016-04-21",0.018464,"Berlin, Germany","Berlin","Berlin, Germany","42836","Privatclub",200,"1","Lucius","598452",NA,NA,NA,NA,NA,NA,2016-04-21,2016
"1239","Concert","2016-04-20",0.018451,"Hamburg, Germany","Hamburg","Hamburg, Germany","32607","Prinzenbar",NA,"1","Lucius","598452",NA,NA,NA,NA,NA,NA,2016-04-20,2016
"1240","Concert","2016-04-19",0.01844,"Amsterdam, Netherlands","Amsterdam","Amsterdam, Netherlands","1109216","Melkweg Oude Zaal",700,"1","Lucius","598452",NA,NA,NA,NA,NA,NA,2016-04-19,2016
"1241","Concert","2016-04-14",0.018394,"Paris, France","Paris","Paris, France","31720","La Maroquinerie",500,"1","Lucius","598452",NA,NA,NA,NA,NA,NA,2016-04-14,2016
"1242","Concert","2016-04-13",0.018384,"London, UK","London","London, UK","13725","KOKO",1410,"1","Lucius","598452",NA,NA,NA,NA,NA,NA,2016-04-13,2016
"1243","Concert","2016-04-11",0.018351,"Bristol, UK","Bristol","Bristol, UK","7250","Thekla",400,"1","Lucius","598452","2","Clara-Nova","7450114",NA,NA,NA,2016-04-11,2016
"1244","Concert","2016-04-10",0.018342,"Nottingham, UK","Nottingham","Nottingham, UK","67917","Rescue Rooms",450,"1","Lucius","598452","2","Clara-Nova","7450114",NA,NA,NA,2016-04-10,2016
"1245","Concert","2016-04-09",0.018327,"Leeds, UK","Leeds","Leeds, UK","3913","Brudenell Social Club",400,"1","Lucius","598452",NA,NA,NA,NA,NA,NA,2016-04-09,2016
"1246","Concert","2016-04-08",0.018318,"Glasgow, UK","Glasgow","Glasgow, UK","3003379","The Art School",800,"1","Lucius","598452",NA,NA,NA,NA,NA,NA,2016-04-08,2016
"1247","Concert","2016-04-06",0.01829,"Manchester, UK","Manchester","Manchester, UK","1890853","Manchester Gorilla",600,"1","Lucius","598452",NA,NA,NA,NA,NA,NA,2016-04-06,2016
"1248","Concert","2016-04-05",0.018267,"Dublin, Ireland","Dublin","Dublin, Ireland","30014","Academy",833,"1","Lucius","598452",NA,NA,NA,NA,NA,NA,2016-04-05,2016
"1249","Concert","2016-04-02",0.018227,"Philadelphia, PA, US","Philadelphia","Philadelphia, PA, US","1392958","Union Transfer",1000,"1","Lucius","598452",NA,NA,NA,NA,NA,NA,2016-04-02,2016
"1250","Concert","2016-04-01",0.018216,"New York, NY, US","New York","New York, NY, US","924","Webster Hall",1500,"1","Lucius","598452",NA,NA,NA,NA,NA,NA,2016-04-01,2016
"1251","Concert","2016-03-31",0.018202,"Brooklyn, NY, US","New York","Brooklyn, NY, US","16246","Music Hall of Williamsburg",550,"1","Lucius","598452",NA,NA,NA,NA,NA,NA,2016-03-31,2016
"1252","Concert","2016-03-29",0.018176,"Boston, MA, US","Boston / Cambridge","Boston, MA, US","895621","Royale",1000,"1","Lucius","598452",NA,NA,NA,NA,NA,NA,2016-03-29,2016
"1253","Concert","2016-03-28",0.018157,"Montreal, QC, Canada","Montreal","Montreal, QC, Canada","1086866","Théâtre Fairmount",550,"1","Lucius","598452",NA,NA,NA,NA,NA,NA,2016-03-28,2016
"1254","Concert","2016-03-26",0.01814,"Toronto, ON, Canada","Toronto","Toronto, ON, Canada","30044","The Opera House",850,"1","Lucius","598452",NA,NA,NA,NA,NA,NA,2016-03-26,2016
"1255","Concert","2016-03-25",0.018129,"Cleveland, OH, US","Cleveland","Cleveland, OH, US","681576","Beachland Ballroom",NA,"1","Lucius","598452",NA,NA,NA,NA,NA,NA,2016-03-25,2016
"1256","Concert","2016-03-24",0.018117,"Chicago, IL, US","Chicago","Chicago, IL, US","1070","Metro",1100,"1","Lucius","598452",NA,NA,NA,NA,NA,NA,2016-03-24,2016
"1257","Concert","2016-03-23",0.018102,"Minneapolis, MN, US","Twin Cities","Minneapolis, MN, US","28708","First Avenue",1500,"1","Lucius","598452",NA,NA,NA,NA,NA,NA,2016-03-23,2016
"1258","Concert","2016-03-11",0.017961,"Scottsdale, AZ, US","Scottsdale","Scottsdale, AZ, US","2814963","Livewire",NA,"1","Lucius","598452",NA,NA,NA,NA,NA,NA,2016-03-11,2016
"1259","Concert","2016-03-03",0.01787,"San Francisco, CA, US","SF Bay Area","San Francisco, CA, US","1261","Great American Music Hall",600,"1","Lucius","598452",NA,NA,NA,NA,NA,NA,2016-03-03,2016
"1260","Concert","2016-02-12",0.018934,"Kansas City, MO, US","Kansas City","Kansas City, MO, US","16906","Arvest Bank Theatre at The Midland",NA,"1","Lucius","598452",NA,NA,NA,NA,NA,NA,2016-02-12,2016
"1261","Concert","2015-12-04",0.064973,"New York, NY, US","New York","New York, NY, US","1025","Beacon Theatre",2894,"1","Sharon Jones & The Dap-Kings","272515","2","Dawes","2335213","3","Lucius","598452",2015-12-04,2015
"1262","Concert","2015-11-21",0.016839,"Petaluma, CA, US","Santa Rosa","Petaluma, CA, US","4320","Phoenix Theater",NA,"1","Lucius","598452","2","Nik Freitas","218200",NA,NA,NA,2015-11-21,2015
"1263","Concert","2015-11-19",0.016823,"Eugene, OR, US","Salem","Eugene, OR, US","404","WOW Hall",400,"1","Lucius","598452",NA,NA,NA,NA,NA,NA,2015-11-19,2015
"1264","Concert","2015-11-18",0.019885,"Portland, OR, US","Portland","Portland, OR, US","5776","Mississippi Studios",249,"1","Lucius","598452","2","Pavo Pavo","8547114","3","Nik Freitas","218200",2015-11-18,2015
"1265","Concert","2015-11-17",0.016803,"Bellingham, WA, US","Seattle","Bellingham, WA, US","3041174","Wild Buffalo House of Music",NA,"1","Lucius","598452",NA,NA,NA,NA,NA,NA,2015-11-17,2015
"1266","Concert","2015-11-16",0.016791,"Seattle, WA, US","Seattle","Seattle, WA, US","247","The Tractor Tavern",NA,"1","Lucius","598452","2","NAVVI","7666549",NA,NA,NA,2015-11-16,2015
"1267","Concert","2015-09-25",0.176266,"New York, NY, US","New York","New York, NY, US","626","Radio City Music Hall",6015,"1","The Decemberists","355198","2","Lucius","598452",NA,NA,NA,2015-09-25,2015
"1268","Concert","2015-09-17",0.016198,"Portsmouth, NH, US","Manchester","Portsmouth, NH, US","1217","Music Hall",NA,"1","Lucius","598452",NA,NA,NA,NA,NA,NA,2015-09-17,2015
"1269","Concert","2015-09-16",0.01619,"Woodstock, NY, US","Woodstock","Woodstock, NY, US","53310","Bearsville Theater",NA,"1","Lucius","598452",NA,NA,NA,NA,NA,NA,2015-09-16,2015
"1270","Concert","2015-08-14",0.015911,"Boston, MA, US","Boston / Cambridge","Boston, MA, US","54151","Institute Of Contemporary Art",NA,"1","Lucius","598452",NA,NA,NA,NA,NA,NA,2015-08-14,2015
"1271","Concert","2015-08-08",0.039215,"Edmonton, AB, Canada","Edmonton","Edmonton, AB, Canada","53216","Gallagher Park",NA,"1","Lord Huron","3447511","2","Richard Thompson","32837","3","Bear's Den","4082656",2015-08-08,2015
"1272","Concert","2015-08-01",0.076415,"Des Moines, IA, US","Des Moines","Des Moines, IA, US","2950998","Jet Hinderland Festival",NA,"1","Old Crow Medicine Show","74249","2","Brandi Carlile","355137","3","Yonder Mountain String Band","58290",2015-08-01,2015
"1273","Concert","2015-07-31",0.138519,"New Orleans, LA, US","New Orleans","New Orleans, LA, US","1667883","Champions Square",NA,"1","My Morning Jacket","408208","2","Lucius","598452",NA,NA,NA,2015-07-31,2015
"1274","Concert","2015-07-29",0.134918,"Charlotte, NC, US","Charlotte","Charlotte, NC, US","1290891","Uptown Amphitheatre at NC Music Factory",5000,"1","My Morning Jacket","408208","2","Lucius","598452","3","Mini Mansions","2391689",2015-07-29,2015
"1275","Concert","2016-05-21",0.055961,"San Francisco, CA, US","SF Bay Area","San Francisco, CA, US","949","The Warfield",2250,"1","Mac DeMarco","5105188",NA,NA,NA,NA,NA,NA,2016-05-21,2016
"1276","Concert","2016-05-20",0.055928,"San Francisco, CA, US","SF Bay Area","San Francisco, CA, US","324","The Independent",500,"1","Mac DeMarco","5105188","2","James Ferraro","2565976",NA,NA,NA,2016-05-20,2016
"1277","Concert","2016-05-19",0.055864,"Los Angeles, CA, US","Los Angeles","Los Angeles, CA, US","523","Greek Theatre",5800,"1","Mac DeMarco","5105188","2","Jonathan Richman","424494","3","Kirin J. Callinan","1019694",2016-05-19,2016
"1278","Concert","2016-05-17",0.055757,"Brooklyn, NY, US","New York","Brooklyn, NY, US","33121","Market Hotel",NA,"1","Mac DeMarco","5105188","2","Tall Juan","7759149","3","Harsh Crowd","8442243",2016-05-17,2016
"1279","Concert","2016-05-16",0.055699,"New York, NY, US","New York","New York, NY, US","924","Webster Hall",1500,"1","Mac DeMarco","5105188",NA,NA,NA,NA,NA,NA,2016-05-16,2016
"1280","Concert","2016-05-15",0.055654,"New York, NY, US","New York","New York, NY, US","924","Webster Hall",1500,"1","Mac DeMarco","5105188",NA,NA,NA,NA,NA,NA,2016-05-15,2016
"1281","Concert","2016-05-12",0.055563,"Philadelphia, PA, US","Philadelphia","Philadelphia, PA, US","1003","Electric Factory",3000,"1","Mac DeMarco","5105188",NA,NA,NA,NA,NA,NA,2016-05-12,2016
"1282","Concert","2016-02-21",0.052258,"Brooklyn, NY, US","New York","Brooklyn, NY, US","2445014","Baby's All Right",NA,"1","Mac DeMarco","5105188",NA,NA,NA,NA,NA,NA,2016-02-21,2016
"1283","Concert","2016-01-16",0.050244,"Christchurch, New Zealand","Christchurch","Christchurch, New Zealand","3093744","Gustav's",NA,"1","Mac DeMarco","5105188",NA,NA,NA,NA,NA,NA,2016-01-16,2016
"1284","Concert","2016-01-15",0.050173,"Wellington, New Zealand","Wellington","Wellington, New Zealand","86395","Bodega",NA,"1","Mac DeMarco","5105188",NA,NA,NA,NA,NA,NA,2016-01-15,2016
"1285","Concert","2016-01-14",0.050101,"Auckland, New Zealand","Auckland","Auckland, New Zealand","35578","Kings Arms",NA,"1","Mac DeMarco","5105188",NA,NA,NA,NA,NA,NA,2016-01-14,2016
"1286","Concert","2016-01-13",0.050016,"Auckland, New Zealand","Auckland","Auckland, New Zealand","35578","Kings Arms",NA,"1","Mac DeMarco","5105188",NA,NA,NA,NA,NA,NA,2016-01-13,2016
"1287","Concert","2016-01-10",0.063164,"Perth, WA, Australia","Perth","Perth, WA, Australia","34186","Metro City",NA,"1","Mac DeMarco","5105188","2","King Gizzard & The Lizard Wizard","4137561","3","Kirin J. Callinan","1019694",2016-01-10,2016
"1288","Concert","2016-01-07",0.049648,"Marrickville, NSW, Australia","Sydney","Marrickville, NSW, Australia","35429","The Factory Theatre",NA,"1","Mac DeMarco","5105188",NA,NA,NA,NA,NA,NA,2016-01-07,2016
"1289","Concert","2016-01-06",0.051766,"Newtown, NSW, Australia","Sydney","Newtown, NSW, Australia","29968","Enmore Theatre",NA,"1","Mac DeMarco","5105188",NA,NA,NA,NA,NA,NA,2016-01-06,2016
"1290","Concert","2016-01-05",0.049497,"Melbourne, VIC, Australia","Melbourne","Melbourne, VIC, Australia","35426","170 Russell (Formerly Billboard)",NA,"1","Mac DeMarco","5105188",NA,NA,NA,NA,NA,NA,2016-01-05,2016
"1291","Concert","2016-01-04",0.049444,"Melbourne, VIC, Australia","Melbourne","Melbourne, VIC, Australia","35426","170 Russell (Formerly Billboard)",NA,"1","Mac DeMarco","5105188",NA,NA,NA,NA,NA,NA,2016-01-04,2016
"1292","Concert","2016-01-03",0.049401,"Melbourne, VIC, Australia","Melbourne","Melbourne, VIC, Australia","35426","170 Russell (Formerly Billboard)",NA,"1","Mac DeMarco","5105188",NA,NA,NA,NA,NA,NA,2016-01-03,2016
"1293","Concert","2015-12-06",0.048322,"Guadalajara, Mexico","Guadalajara","Guadalajara, Mexico","1229606","C3",NA,"1","Mac DeMarco","5105188",NA,NA,NA,NA,NA,NA,2015-12-06,2015
"1294","Concert","2015-11-25",0.047894,"Porto Alegre, Brazil","Porto Alegre","Porto Alegre, Brazil","44733","Opinião",NA,"1","Mac DeMarco","5105188",NA,NA,NA,NA,NA,NA,2015-11-25,2015
"1295","Concert","2015-11-18",0.047568,"Lima, Peru","Lima","Lima, Peru","2404234","Centro de Convenciones Barranco",NA,"1","Mac DeMarco","5105188","2","Mundaka","6403434","3","AUTOBUS","708056",2015-11-18,2015
"1296","Concert","2015-11-16",0.047471,"Montevideo, Uruguay","Montevideo","Montevideo, Uruguay","1195956","La Trastienda Club",NA,"1","Mac DeMarco","5105188",NA,NA,NA,NA,NA,NA,2015-11-16,2015
"1297","Concert","2015-11-15",0.047433,"Buenos Aires, Argentina","Buenos Aires","Buenos Aires, Argentina","2757008","Groove Club",NA,"1","Mac DeMarco","5105188",NA,NA,NA,NA,NA,NA,2015-11-15,2015
"1298","Concert","2015-11-08",0.047141,"Pontiac, MI, US","Detroit","Pontiac, MI, US","2638","The Crofoot Ballroom",1100,"1","Mac DeMarco","5105188",NA,NA,NA,NA,NA,NA,2015-11-08,2015
"1299","Concert","2015-11-07",0.048034,"Chicago, IL, US","Chicago","Chicago, IL, US","1070","Metro",1100,"1","Mac DeMarco","5105188","2","Alex Calder","6614309","3","The Courtneys","4748353",2015-11-07,2015
"1300","Concert","2015-11-06",0.047049,"Milwaukee, WI, US","Milwaukee","Milwaukee, WI, US","744","Riverside Theatre",NA,"1","Mac DeMarco","5105188",NA,NA,NA,NA,NA,NA,2015-11-06,2015
"1301","Concert","2015-11-05",0.04701,"Winnipeg, MB, Canada","Winnipeg","Winnipeg, MB, Canada","30206","Garrick Centre",NA,"1","Mac DeMarco","5105188",NA,NA,NA,NA,NA,NA,2015-11-05,2015
"1302","Concert","2015-11-04",0.050244,"Saskatoon, SK, Canada","Saskatoon","Saskatoon, SK, Canada","2477534","O'Brian's Event Centre",1000,"1","Mac DeMarco","5105188",NA,NA,NA,NA,NA,NA,2015-11-04,2015
"1303","Concert","2015-11-03",0.046893,"Edmonton, AB, Canada","Edmonton","Edmonton, AB, Canada","35610","Union Hall",NA,"1","Mac DeMarco","5105188",NA,NA,NA,NA,NA,NA,2015-11-03,2015
"1304","Concert","2015-11-03",0.046893,"Winnipeg, MB, Canada","Winnipeg","Winnipeg, MB, Canada","2327764","Union Sound Hall",NA,"1","Mac DeMarco","5105188",NA,NA,NA,NA,NA,NA,2015-11-03,2015
"1305","Concert","2015-11-02",0.046836,"Calgary, AB, Canada","Calgary","Calgary, AB, Canada","30036","MacEwan Hall, University of Calgary",NA,"1","Mac DeMarco","5105188",NA,NA,NA,NA,NA,NA,2015-11-02,2015
"1306","Concert","2015-10-31",0.046754,"Vancouver, BC, Canada","Vancouver","Vancouver, BC, Canada","30021","Commodore Ballroom",990,"1","Mac DeMarco","5105188",NA,NA,NA,NA,NA,NA,2015-10-31,2015
"1307","Concert","2015-10-30",0.046726,"Vancouver, BC, Canada","Vancouver","Vancouver, BC, Canada","30021","Commodore Ballroom",990,"1","Mac DeMarco","5105188",NA,NA,NA,NA,NA,NA,2015-10-30,2015
"1308","Concert","2015-10-29",0.046689,"Seattle, WA, US","Seattle","Seattle, WA, US","1109","The Moore Theatre",NA,"1","Mac DeMarco","5105188",NA,NA,NA,NA,NA,NA,2015-10-29,2015
"1309","Concert","2015-10-28",0.046634,"Portland, OR, US","Portland","Portland, OR, US","1228","McMenamin's Crystal Ballroom",1000,"1","Mac DeMarco","5105188",NA,NA,NA,NA,NA,NA,2015-10-28,2015
"1310","Concert","2015-10-27",0.047049,"Arcata, CA, US","Santa Rosa","Arcata, CA, US","3080984","West Gym at Humboldt State University",NA,"1","Mac DeMarco","5105188",NA,NA,NA,NA,NA,NA,2015-10-27,2015
"1311","Concert","2015-10-26",0.046485,"Oakland, CA, US","SF Bay Area","Oakland, CA, US","953251","Fox Theater",2800,"1","Mac DeMarco","5105188","2","Alex Calder","6614309","3","The Courtneys","4748353",2015-10-26,2015
"1312","Concert","2015-10-23",0.046349,"San Diego, CA, US","San Diego","San Diego, CA, US","2856348","The Observatory North Park",NA,"1","Mac DeMarco","5105188","2","Alex Calder","6614309","3","Walter Tv","2810906",2015-10-23,2015
"1313","Concert","2015-07-26",0.032108,"Indianapolis, IN, US","Indianapolis","Indianapolis, IN, US","1529058","Deluxe, Old National Centre",500,"1","Misterwives","6325384","2","Handsome Ghost","7482889",NA,NA,NA,2015-07-26,2015
"1314","Concert","2015-07-22",0.032108,"Newport, KY, US","Cincinnati","Newport, KY, US","1762673","Thompson House",720,"1","Misterwives","6325384","2","Handsome Ghost","7482889",NA,NA,NA,2015-07-22,2015
"1315","Concert","2015-07-07",0.065081,"Lansing, MI, US","Grand Rapids","Lansing, MI, US","74731","Adado Riverfront Park",NA,"1","Meghan Trainor","8324968","2","Life of Dillon","8475518","3","Misterwives","6325384",2015-07-07,2015
"1316","Concert","2015-06-20",0.084714,"Denver, CO, US","Denver","Denver, CO, US","951206","Golden Triangle",NA,"1","Flume","3645486","2","The Black Angels","443460","3","Misterwives","6325384",2015-06-20,2015
"1317","Concert","2015-06-07",0.023675,"Philadelphia, PA, US","Philadelphia","Philadelphia, PA, US","864476","Festival Pier at Penn's Landing",6500,"1","A Silent Film","87735","2","Misterwives","6325384",NA,NA,NA,2015-06-07,2015
